x,y,Cell type,CD4 intensity
135.75,856.0,Epithelium,0.628759
315.0,854.25,Epithelium,0.493679
125.0,856.0,Epithelium,0.608083
327.0,855.0,Epithelium,0.278789
385.0,856.0,Epithelium,1.123176
156.25,858.25,Epithelium,1.166797
248.25,856.75,Epithelium,0.771759
180.5,858.75,Epithelium,1.025043
99.5,858.5,Epithelium,0.658897
165.0,860.75,Epithelium,0.88082
143.75,858.0,Epithelium,1.038773
171.75,860.0,Epithelium,1.14478
87.0,861.25,Epithelium,0.490173
152.5,866.5,Epithelium,0.849155
454.0,862.0,Epithelium,0.796883
362.75,863.5,Epithelium,1.045228
130.75,863.5,Epithelium,0.58854
372.0,863.5,Epithelium,0.983754
471.5,868.5,Epithelium,1.012587
103.5,865.25,Epithelium,0.558793
324.25,866.25,Epithelium,0.248464
345.75,866.25,Epithelium,0.741719
202.75,866.5,Epithelium,0.667748
386.5,868.25,Epithelium,1.306024
397.75,868.0,Epithelium,1.370154
437.75,868.75,Epithelium,0.699295
423.25,869.5,Epithelium,0.95723
116.5,866.5,Epithelium,0.55445
461.25,868.5,Epithelium,0.844049
454.5,870.5,Epithelium,0.524668
184.75,867.5,Epithelium,0.460031
445.25,871.75,Epithelium,0.478929
178.25,869.75,Epithelium,0.408486
193.25,869.0,Epithelium,0.780323
406.0,868.75,Epithelium,2.581723
85.25,871.5,Epithelium,0.580535
140.0,871.0,Epithelium,0.792645
372.25,873.25,Epithelium,0.59755
96.75,871.5,Epithelium,0.576467
362.25,871.5,Epithelium,1.159879
435.25,875.0,Epithelium,0.931614
350.25,873.5,Epithelium,0.836206
201.5,876.5,Epithelium,0.927702
398.25,875.25,Epithelium,1.209692
376.5,876.5,Epithelium,0.592584
406.5,877.75,Epithelium,1.973114
192.75,875.75,Epithelium,0.603396
345.5,878.75,Epithelium,1.172065
184.75,877.5,Epithelium,0.794184
355.5,876.25,Epithelium,0.812902
364.5,881.75,Epithelium,1.107568
114.25,878.0,Epithelium,0.605376
414.25,878.75,Epithelium,0.980795
455.75,881.0,Epithelium,0.632519
195.75,882.5,Epithelium,0.733663
471.0,883.75,Epithelium,1.253018
397.75,883.5,Epithelium,0.802179
99.0,885.25,Epithelium,0.364367
188.25,885.0,Epithelium,0.969933
119.75,885.0,Epithelium,0.658713
158.25,887.5,Epithelium,1.001222
269.75,883.5,Epithelium,0.366034
145.0,884.25,Epithelium,0.581883
168.25,884.25,Epithelium,0.672034
176.25,884.25,Epithelium,0.64905
375.75,886.5,Epithelium,1.028773
407.0,887.0,Epithelium,1.605531
129.75,888.75,Epithelium,0.613959
424.25,886.5,Epithelium,0.983528
438.25,888.0,Epithelium,0.681542
226.0,886.5,Epithelium,0.592479
199.25,888.25,Epithelium,1.540475
350.25,888.75,Epithelium,1.107743
452.0,889.75,Epithelium,0.617877
285.25,890.25,Epithelium,0.552182
358.75,889.5,Epithelium,1.123912
172.5,892.25,Epithelium,1.033414
210.0,890.0,Epithelium,1.418111
277.75,891.5,Epithelium,0.512156
256.0,890.5,Epithelium,0.383029
408.5,894.0,Epithelium,1.395144
141.75,892.75,Epithelium,0.62678
343.75,892.5,Epithelium,0.789022
212.25,894.75,Epithelium,1.123432
202.5,896.0,Epithelium,1.510635
415.5,893.5,Epithelium,0.915219
355.5,899.0,Epithelium,0.950364
446.25,893.25,Epithelium,0.530806
147.75,897.0,Epithelium,0.556726
367.0,896.0,Epithelium,0.88395
424.5,898.5,Epithelium,0.809047
434.75,901.0,Epithelium,0.691982
113.5,896.5,Epithelium,0.577807
233.5,899.5,Epithelium,0.565238
157.5,898.75,Epithelium,0.677335
384.25,897.0,Epithelium,0.786453
184.25,898.25,Epithelium,0.757972
219.0,901.0,Epithelium,0.555097
446.0,900.25,Epithelium,0.511802
208.75,902.5,Epithelium,0.689689
269.75,902.25,Epithelium,0.64533
310.0,901.75,Epithelium,0.565686
413.5,902.5,Epithelium,0.88466
465.75,904.25,Epithelium,0.814754
130.25,903.5,Epithelium,0.603375
293.75,903.0,Epithelium,0.701048
347.5,902.75,Epithelium,0.471697
140.25,905.0,Epithelium,0.556215
261.5,903.75,Epithelium,0.565654
375.25,903.75,Epithelium,0.856972
197.0,904.0,Epithelium,1.139099
455.75,904.75,Epithelium,0.635238
252.25,903.75,Epithelium,0.65801
359.25,906.0,Epithelium,0.917094
101.0,904.0,Epithelium,0.665041
169.0,905.75,Epithelium,0.61386
108.75,905.5,Epithelium,0.543234
155.0,907.25,Epithelium,0.673831
185.75,908.25,Epithelium,1.097033
216.5,907.5,Epithelium,0.926977
445.75,910.5,Epithelium,0.529652
300.0,911.5,Epithelium,0.841928
431.75,909.5,Epithelium,0.498069
312.25,914.0,Epithelium,0.89862
162.75,915.0,Epithelium,0.358711
370.5,910.0,Epithelium,0.668429
459.5,918.25,Epithelium,0.705884
471.0,917.0,Epithelium,0.901955
118.5,913.25,Epithelium,0.425093
214.75,913.5,Epithelium,0.985818
226.0,912.25,Epithelium,0.610381
289.0,912.0,Epithelium,0.745317
257.75,913.25,Epithelium,0.63523
193.0,914.75,Epithelium,0.791698
241.75,914.0,Epithelium,0.778036
203.5,915.25,Epithelium,1.045501
137.5,915.5,Epithelium,0.633012
156.0,915.0,Epithelium,0.327966
417.75,913.25,Epithelium,0.425758
268.75,915.5,Epithelium,0.812299
380.25,915.0,Epithelium,0.729852
249.5,916.5,Epithelium,0.710651
152.5,917.25,Epithelium,0.552148
322.5,915.75,Epithelium,0.79003
432.75,918.75,Epithelium,0.553082
173.75,918.25,Epithelium,0.47309
98.0,918.0,Epithelium,0.412878
110.0,917.75,Epithelium,0.518726
126.5,917.25,Epithelium,0.456403
371.5,918.75,Epithelium,0.975685
442.0,916.75,Epithelium,0.553266
289.25,922.0,Epithelium,0.753109
390.0,921.0,Epithelium,0.664758
399.25,920.0,Epithelium,0.631597
213.0,920.5,Epithelium,1.122651
219.75,920.0,Epithelium,0.777863
256.5,923.5,Epithelium,0.930536
358.5,920.5,Epithelium,0.653834
119.0,925.75,Epithelium,0.585035
168.0,924.25,Epithelium,0.508115
227.5,922.25,Epithelium,0.865785
445.0,925.75,Epithelium,0.568425
143.75,923.25,Epithelium,0.716559
382.0,925.75,Epithelium,0.79766
436.0,924.5,Epithelium,0.350924
155.5,927.25,Epithelium,0.56798
202.75,926.75,Epithelium,0.801446
264.75,924.75,Epithelium,0.750892
271.25,925.5,Epithelium,0.659281
220.0,926.25,Epithelium,1.15567
237.25,925.25,Epithelium,0.710282
304.75,925.5,Epithelium,0.888504
332.25,927.0,Epithelium,0.497314
213.5,926.75,Epithelium,0.85431
292.0,929.75,Epithelium,0.72033
371.25,927.0,Epithelium,1.044902
136.0,926.25,Epithelium,0.371941
191.25,927.5,Epithelium,0.636167
230.25,927.0,Epithelium,0.685719
275.0,929.0,Epithelium,0.665643
128.25,928.25,Epithelium,0.443305
109.75,928.75,Epithelium,0.376373
78.5,929.0,Epithelium,1.400279
461.5,933.25,Epithelium,0.617485
148.0,929.5,Epithelium,0.533945
165.25,930.75,Epithelium,0.809402
185.0,931.25,Epithelium,0.635641
300.5,932.25,Epithelium,0.65464
176.75,931.25,Epithelium,0.699146
308.5,931.0,Epithelium,0.760813
395.75,931.0,Epithelium,0.742216
407.5,933.25,Epithelium,0.817544
445.75,934.0,Epithelium,0.554217
88.75,932.25,Epithelium,0.809622
132.75,935.25,Epithelium,0.748187
230.75,936.5,Epithelium,0.720666
262.0,933.0,Epithelium,0.641698
217.75,934.0,Epithelium,0.806804
324.75,933.75,Epithelium,0.65758
242.75,937.0,Epithelium,0.715186
96.25,936.75,Epithelium,0.885945
268.0,937.25,Epithelium,0.593355
471.5,935.25,Epithelium,0.414921
143.75,935.25,Epithelium,0.630264
253.5,935.5,Epithelium,0.629619
78.0,939.5,Epithelium,1.065452
387.0,939.5,Epithelium,1.256173
401.75,937.75,Epithelium,0.725485
192.75,938.25,Epithelium,0.683037
280.75,937.0,Epithelium,0.605145
306.75,941.5,Epithelium,1.016399
329.0,939.75,Epithelium,0.52115
88.75,940.0,Epithelium,0.605212
424.25,939.75,Epithelium,0.694845
287.5,939.5,Epithelium,0.350592
395.5,939.0,Epithelium,0.90734
446.5,940.25,Epithelium,0.688068
457.25,940.25,Epithelium,0.400149
101.0,941.25,Epithelium,0.682535
110.5,945.0,Epithelium,0.535867
184.75,941.5,Epithelium,0.489005
279.25,945.75,Epithelium,0.569384
471.0,943.75,Epithelium,0.417236
403.0,946.25,Epithelium,0.812735
317.5,945.5,Epithelium,0.924215
396.25,948.25,Epithelium,1.805675
145.5,945.25,Epithelium,0.32265
132.25,947.25,Epithelium,0.46732
287.75,948.0,Epithelium,0.565671
457.75,947.5,Epithelium,0.374988
100.0,950.25,Epithelium,0.797372
86.75,948.0,Epithelium,0.628362
237.5,947.75,Epithelium,0.399847
447.75,949.0,Epithelium,0.704165
420.75,948.0,Epithelium,1.021175
262.0,953.25,Epithelium,0.783096
272.25,948.75,Epithelium,0.562923
409.25,949.0,Epithelium,0.94089
473.0,952.5,Epithelium,0.427677
184.5,949.75,Epithelium,1.132042
195.5,951.0,Epithelium,0.484089
431.0,948.5,Epithelium,0.666952
461.5,952.0,Epithelium,0.363853
146.0,951.5,Epithelium,0.331219
328.25,950.75,Epithelium,0.741264
291.25,951.0,Epithelium,0.604789
250.25,953.75,Epithelium,0.962472
276.0,951.5,Epithelium,0.422497
118.0,951.75,Epithelium,0.488716
314.75,954.75,Epithelium,0.480203
164.5,956.0,Epithelium,1.444855
279.75,955.0,Epithelium,0.455555
339.5,958.75,Epithelium,0.823509
401.25,955.5,Epithelium,1.544088
428.5,956.75,Epithelium,0.508585
271.0,956.0,Epithelium,0.534462
292.5,961.75,Epithelium,0.646406
410.0,958.5,Epithelium,1.039674
416.5,958.0,Epithelium,0.825962
454.0,957.75,Epithelium,0.614304
323.0,958.25,Epithelium,0.709449
116.75,960.5,Epithelium,0.722734
349.25,960.25,Epithelium,0.722816
105.75,958.75,Epithelium,0.526427
225.0,962.5,Epithelium,1.989433
268.0,962.5,Epithelium,0.682556
88.25,963.25,Epithelium,0.745207
180.75,961.25,Epithelium,0.899289
203.0,962.0,Epithelium,0.977963
217.25,961.75,Epithelium,1.547718
305.0,960.75,Epithelium,0.868322
210.75,961.25,Epithelium,0.562271
237.0,965.25,Epithelium,0.835035
427.0,962.0,Epithelium,0.601174
420.0,962.75,Epithelium,0.601242
168.75,965.75,Epithelium,1.264533
400.25,963.75,Epithelium,1.457147
441.25,962.25,Epithelium,0.651115
148.75,964.0,Epithelium,0.427092
135.25,964.25,Epithelium,0.708638
308.5,964.5,Epithelium,0.810632
356.5,965.0,Epithelium,0.698066
437.25,965.75,Epithelium,0.689054
104.25,964.75,Epithelium,0.675827
258.25,966.0,Epithelium,0.757159
322.75,965.0,Epithelium,0.748521
230.75,969.0,Epithelium,1.266028
430.0,967.75,Epithelium,0.676149
461.0,967.5,Epithelium,0.8358
94.5,968.0,Epithelium,0.801764
408.25,967.5,Epithelium,1.06613
279.25,967.75,Epithelium,0.418523
204.75,973.25,Epithelium,0.498119
215.5,969.0,Epithelium,0.609621
420.0,970.5,Epithelium,0.782096
296.25,974.0,Epithelium,0.750661
356.75,973.25,Epithelium,0.533926
442.75,972.0,Epithelium,0.533144
311.5,974.25,Epithelium,0.998583
338.0,970.75,Epithelium,0.817734
104.25,973.25,Epithelium,0.404293
319.75,974.75,Epithelium,0.541421
259.0,974.25,Epithelium,0.639419
82.5,972.25,Epithelium,1.149967
327.75,974.0,Epithelium,0.518343
114.25,973.5,Epithelium,0.590699
346.75,974.75,Epithelium,0.683902
136.0,977.25,Epithelium,0.925475
431.0,976.75,Epithelium,0.705969
214.0,979.75,Epithelium,0.463215
461.0,976.0,Epithelium,1.089594
302.0,980.25,Epithelium,0.803333
404.25,975.25,Epithelium,0.996558
279.25,977.75,Epithelium,0.338793
415.0,976.0,Epithelium,0.797935
85.25,978.75,Epithelium,0.559459
249.25,978.0,Epithelium,0.578106
420.5,977.0,Epithelium,0.628785
95.25,978.5,Epithelium,0.746108
339.5,978.5,Epithelium,0.730479
121.75,980.25,Epithelium,0.628416
369.0,979.25,Epithelium,0.508262
104.0,981.5,Epithelium,0.733071
284.5,982.0,Epithelium,0.390798
406.5,981.75,Epithelium,0.949427
415.25,983.25,Epithelium,0.800403
332.75,984.25,Epithelium,0.629127
422.0,984.25,Epithelium,0.839051
267.0,984.0,Epithelium,0.468462
163.0,984.0,Epithelium,0.570237
310.75,984.0,Epithelium,1.036729
355.75,984.0,Epithelium,0.698853
114.0,983.25,Epithelium,0.504913
293.0,983.0,Epithelium,0.901928
276.0,983.75,Epithelium,0.540092
389.25,987.5,Epithelium,1.023122
472.25,983.5,Epithelium,1.26628
91.5,987.25,Epithelium,0.568947
172.75,984.25,Epithelium,0.517128
346.5,989.75,Epithelium,0.853182
78.25,987.5,Epithelium,0.662506
404.75,989.0,Epithelium,1.085197
198.0,988.5,Epithelium,0.194516
221.75,990.5,Epithelium,0.427776
414.75,990.0,Epithelium,1.289253
273.0,990.0,Epithelium,0.389573
294.5,991.75,Epithelium,0.698093
336.75,996.25,Epithelium,0.896433
214.75,995.0,Epithelium,0.663216
305.25,992.0,Epithelium,0.593013
171.5,993.5,Epithelium,0.518727
397.25,990.25,Epithelium,0.8536
181.75,991.75,Epithelium,0.65665
314.0,994.0,Epithelium,1.144462
448.75,992.5,Epithelium,1.988513
287.0,991.5,Epithelium,0.504166
159.75,997.25,Epithelium,0.773559
423.0,992.5,Epithelium,0.694219
355.25,995.5,Epithelium,0.936242
277.25,998.75,Epithelium,0.411934
82.25,995.0,Epithelium,0.614512
266.0,998.5,Epithelium,0.528744
93.75,996.25,Epithelium,0.637236
362.25,995.75,Epithelium,0.771052
436.0,998.25,Epithelium,1.045681
88.25,995.5,Epithelium,0.668407
370.25,997.75,Epithelium,0.52432
323.25,996.5,Epithelium,0.685075
205.0,998.5,Epithelium,0.450643
184.75,999.0,Epithelium,0.741306
397.25,998.5,Epithelium,0.775162
422.25,999.25,Epithelium,0.586884
122.75,997.5,Epithelium,0.763014
391.0,999.75,Epithelium,0.868699
289.5,999.75,Epithelium,0.528516
402.75,999.25,Epithelium,0.566655
308.25,1000.0,Epithelium,0.5007
956.5,820.75,Epithelium,0.637663
994.25,825.0,Epithelium,0.465147
966.25,821.0,Epithelium,0.626872
974.0,821.75,Epithelium,0.511836
940.75,828.75,Epithelium,0.588406
966.5,832.5,Epithelium,0.625978
979.25,831.0,Epithelium,0.633802
910.5,833.0,Epithelium,0.682084
956.75,833.0,Epithelium,0.491169
934.25,838.25,Epithelium,1.014182
973.5,839.75,Epithelium,0.532609
881.75,840.75,Epithelium,0.738363
948.25,838.75,Epithelium,0.811912
958.0,842.5,Epithelium,0.802273
903.75,841.5,Epithelium,0.614633
966.75,843.75,Epithelium,0.467818
911.0,843.0,Epithelium,0.964688
938.75,842.25,Epithelium,0.805492
918.75,842.5,Epithelium,0.646643
926.75,843.5,Epithelium,0.798926
894.25,849.75,Epithelium,0.658384
961.25,848.5,Epithelium,0.525376
950.75,848.75,Epithelium,0.584599
932.5,851.75,Epithelium,1.019884
921.25,851.75,Epithelium,0.719308
879.25,855.5,Epithelium,0.872193
909.0,854.75,Epithelium,0.662143
943.25,852.25,Epithelium,0.753081
954.0,855.25,Epithelium,0.483178
920.5,859.75,Epithelium,0.627917
947.5,858.75,Epithelium,0.485756
928.25,861.0,Epithelium,0.545711
971.0,859.25,Epithelium,0.966939
883.5,861.25,Epithelium,0.878282
939.5,862.75,Epithelium,0.687149
954.75,863.75,Epithelium,1.500107
892.25,867.5,Epithelium,0.764539
913.5,863.25,Epithelium,0.417112
925.25,863.5,Epithelium,0.500343
882.0,866.5,Epithelium,0.619243
966.25,865.5,Epithelium,0.668743
909.75,868.75,Epithelium,0.618121
919.25,868.25,Epithelium,0.44451
880.0,872.0,Epithelium,3.318774
926.5,871.5,Epithelium,0.565176
994.0,872.25,Epithelium,0.673857
907.0,875.25,Epithelium,0.517498
974.5,872.0,Epithelium,0.762226
900.0,873.75,Epithelium,0.568647
917.25,875.5,Epithelium,0.442356
934.75,878.0,Epithelium,0.955964
944.25,878.0,Epithelium,1.211097
989.0,880.0,Epithelium,0.537592
890.75,879.25,Epithelium,0.646166
964.25,878.75,Epithelium,0.638034
997.75,879.0,Epithelium,0.772073
923.75,884.25,Epithelium,0.494612
976.25,882.0,Epithelium,0.653456
912.25,884.75,Epithelium,0.621117
882.5,884.75,Epithelium,0.551305
899.0,886.25,Epithelium,0.649411
998.75,886.75,Epithelium,0.61416
959.5,887.75,Epithelium,0.449045
971.5,891.0,Epithelium,0.501517
891.25,888.25,Epithelium,0.445218
905.5,887.25,Epithelium,0.777971
949.0,891.25,Epithelium,0.611967
982.75,893.0,Epithelium,0.53094
992.5,892.25,Epithelium,0.586518
963.0,891.5,Epithelium,0.4211
891.75,894.75,Epithelium,0.604378
912.5,895.0,Epithelium,0.595795
903.0,894.75,Epithelium,0.65641
938.75,895.5,Epithelium,0.813416
955.25,897.25,Epithelium,0.606397
880.75,898.5,Epithelium,0.814627
928.5,900.0,Epithelium,0.736699
949.5,899.0,Epithelium,0.893304
965.25,898.5,Epithelium,0.732238
988.75,902.0,Epithelium,0.880276
910.75,901.0,Epithelium,0.475857
904.25,901.5,Epithelium,0.769878
899.0,900.75,Epithelium,0.658248
890.5,905.25,Epithelium,0.854794
938.25,904.75,Epithelium,0.837908
965.5,905.75,Epithelium,0.44337
996.75,905.0,Epithelium,0.71172
950.0,908.0,Epithelium,0.696069
904.0,909.0,Epithelium,0.668474
921.75,908.25,Epithelium,0.625331
883.25,909.0,Epithelium,1.030741
885.75,915.25,Epithelium,0.804369
935.0,915.25,Epithelium,0.662959
979.0,913.0,Epithelium,0.577019
966.75,914.25,Epithelium,0.491462
989.0,912.25,Epithelium,0.558697
996.75,913.5,Epithelium,0.65844
921.25,916.25,Epithelium,0.73256
897.25,918.75,Epithelium,0.695643
910.75,918.0,Epithelium,0.655969
904.0,918.5,Epithelium,0.652357
987.75,919.75,Epithelium,0.41534
947.0,920.25,Epithelium,0.635079
973.5,922.25,Epithelium,0.513501
994.75,920.0,Epithelium,0.483374
931.0,923.0,Epithelium,0.818248
958.75,922.0,Epithelium,0.518358
985.75,925.5,Epithelium,0.525703
917.0,925.5,Epithelium,0.693531
889.75,922.25,Epithelium,0.795317
901.5,926.5,Epithelium,0.537811
924.75,925.75,Epithelium,0.897051
998.75,927.25,Epithelium,0.397692
895.0,928.5,Epithelium,0.734054
908.0,927.75,Epithelium,0.561265
966.0,926.0,Epithelium,0.429359
886.25,929.25,Epithelium,0.645916
980.25,932.0,Epithelium,0.69877
945.25,929.75,Epithelium,0.930278
956.5,931.25,Epithelium,0.659229
970.0,933.5,Epithelium,0.576888
919.5,934.0,Epithelium,0.596191
931.0,934.0,Epithelium,0.554794
946.75,938.25,Epithelium,0.728972
959.0,938.75,Epithelium,0.549436
969.0,940.5,Epithelium,0.578318
970.75,948.25,Epithelium,0.639912
946.0,948.0,Epithelium,0.733423
957.75,952.0,Epithelium,0.665082
966.0,965.75,Epithelium,0.859239
944.0,969.5,Epithelium,0.777714
897.0,971.5,Epithelium,0.95472
973.25,968.5,Epithelium,0.919511
907.5,968.75,Epithelium,1.140416
880.75,970.0,Epithelium,1.73909
968.5,974.5,Epithelium,0.721861
913.75,975.0,Epithelium,0.883711
905.0,979.5,Epithelium,1.057537
927.0,979.25,Epithelium,0.723393
983.0,981.25,Epithelium,0.878268
882.0,980.5,Epithelium,2.170527
965.0,984.0,Epithelium,0.57484
941.0,983.5,Epithelium,0.72116
914.75,989.5,Epithelium,0.743706
876.75,986.25,Epithelium,1.015903
890.5,983.5,Epithelium,1.300806
928.0,986.25,Epithelium,0.622713
960.5,988.5,Epithelium,0.641201
996.75,987.5,Epithelium,0.51988
890.75,990.75,Epithelium,0.9293
898.5,989.0,Epithelium,1.644254
938.0,994.25,Epithelium,0.581568
982.0,993.75,Epithelium,0.461043
883.25,993.25,Epithelium,1.032791
925.25,994.75,Epithelium,0.469844
956.75,996.25,Epithelium,0.761815
900.25,996.5,Epithelium,1.411593
930.75,997.5,Epithelium,0.437116
874.5,998.75,Epithelium,1.311248
890.25,999.0,Epithelium,1.089312
642.5,820.5,Epithelium,0.701462
776.5,819.5,Epithelium,0.468167
749.75,823.75,Epithelium,0.627917
651.5,819.25,Epithelium,0.909579
711.75,820.0,Epithelium,1.222147
800.0,821.75,Epithelium,0.524074
820.0,822.75,Epithelium,0.972842
502.75,820.25,Epithelium,0.856807
671.25,822.75,Epithelium,1.152596
529.75,821.75,Epithelium,0.363301
721.5,823.25,Epithelium,0.523199
789.75,824.5,Epithelium,0.401621
661.0,823.75,Epithelium,0.980778
835.25,824.25,Epithelium,0.974768
686.5,826.25,Epithelium,0.748692
652.25,828.0,Epithelium,1.553002
560.0,826.75,Epithelium,0.784158
676.5,829.0,Epithelium,0.61068
695.5,829.75,Epithelium,1.04385
764.5,828.25,Epithelium,0.586319
476.25,829.0,Epithelium,1.204638
500.5,830.25,Epithelium,0.596762
509.25,829.5,Epithelium,0.658861
707.25,828.0,Epithelium,1.280234
714.25,829.25,Epithelium,0.873399
810.25,827.25,Epithelium,0.961116
493.5,828.5,Epithelium,0.745482
770.75,831.25,Epithelium,0.907386
667.75,830.75,Epithelium,0.639564
530.5,831.75,Epithelium,0.679892
807.25,834.25,Epithelium,0.982939
486.75,832.25,Epithelium,1.416503
699.25,835.75,Epithelium,1.10287
785.0,833.25,Epithelium,0.641986
684.75,838.0,Epithelium,0.842478
522.0,836.0,Epithelium,0.652373
513.25,838.75,Epithelium,0.664314
711.75,840.0,Epithelium,0.906111
759.5,834.75,Epithelium,1.19401
495.75,838.75,Epithelium,0.731321
668.0,838.5,Epithelium,0.940814
506.5,840.25,Epithelium,0.357785
563.5,841.25,Epithelium,0.991283
777.0,838.25,Epithelium,2.258875
531.5,841.0,Epithelium,1.143103
758.5,840.25,Epithelium,1.223807
498.0,843.0,Epithelium,0.542419
542.5,841.75,Epithelium,1.373099
720.25,844.25,Epithelium,7.08253
747.75,843.75,Epithelium,0.560755
804.25,843.75,Epithelium,0.725492
678.0,845.5,Epithelium,0.932148
518.5,846.5,Epithelium,0.734861
667.5,848.0,Epithelium,0.753677
756.25,849.75,Epithelium,1.023894
770.25,846.0,Epithelium,2.156439
870.75,847.5,Epithelium,0.787713
508.5,850.75,Epithelium,0.406546
542.25,849.75,Epithelium,1.674311
696.25,849.5,Epithelium,1.216511
500.75,852.0,Epithelium,0.772671
556.0,854.25,Epithelium,1.001379
676.25,849.75,Epithelium,0.840966
791.5,849.5,Epithelium,2.987795
564.75,853.75,Epithelium,1.246924
574.0,851.5,Epithelium,0.396879
799.5,853.75,Epithelium,0.710598
712.5,856.5,Epithelium,0.448984
534.5,852.0,Epithelium,0.770371
776.75,856.25,Epithelium,4.4881
525.5,853.75,Epithelium,0.911028
857.75,853.5,Epithelium,0.749826
546.25,854.25,Epithelium,0.930969
703.5,854.5,Epithelium,0.786533
746.75,857.0,Epithelium,1.116379
763.25,856.75,Epithelium,1.318097
515.75,857.25,Epithelium,0.596853
870.25,857.75,Epithelium,0.392912
617.5,858.5,Epithelium,0.364829
840.5,859.0,Epithelium,0.667351
676.25,858.0,Epithelium,1.07765
790.75,859.25,Epithelium,0.957945
529.75,865.25,Epithelium,1.22553
697.5,860.0,Epithelium,1.377345
784.75,860.25,Epithelium,0.988985
866.75,860.5,Epithelium,0.611011
540.0,858.75,Epithelium,1.221773
684.25,860.75,Epithelium,0.94934
608.75,861.75,Epithelium,0.859577
508.25,864.0,Epithelium,0.503914
849.25,861.25,Epithelium,0.543606
595.0,863.25,Epithelium,0.710269
544.75,863.5,Epithelium,0.934851
725.75,862.75,Epithelium,0.945294
859.5,866.5,Epithelium,0.822321
691.25,866.5,Epithelium,1.043961
538.75,866.0,Epithelium,1.764502
552.5,869.25,Epithelium,1.112745
752.5,867.25,Epithelium,0.901577
